Company Name,IDBB,CRI Company ID,Exchange Country,Domicile Country,Bloomberg Industry Code,Bloomberg Industry,12-2019,1-2020,2-2020,3-2020,4-2020,5-2020,6-2020,7-2020,8-2020,9-2020,10-2020,11-2020,12-2020
Koyo International Ltd,7392881,19144,Singapore,Singapore,10011,Industrial,8.892052778092413,15.023357156030743,27.645179991688295,49.155515028816325,41.766371315834945,31.264070793775808,23.57344221952239,15.70190288979724,10.674011981908915,7.706963329068459,7.432424127532965,7.527451452230593,7.573597016670013
CapitaLand Mall Trust,7566407,19331,Singapore,Singapore,10008,Financial,0.009453837981251968,0.015174921418182923,0.02457956140467929,0.03937791926596439,0.04952449607833189,0.059306416164416294,0.07042916617629526,0.05918593853576361,0.04747624019115321,0.04028198035963536,0.04037694950512957,0.04155531037653907,0.0437664072029477
Koda Ltd,7617785,19662,Singapore,Singapore,10004,Consumer Cyclical,1.6556774926406468,2.633304562668004,4.394077100470923,6.89924880718518,5.480227569747345,4.240259548796762,3.3660564834588067,2.423390370485887,1.82259522364415,1.4130140535367754,1.4031633075365608,1.4417725793938434,1.5030002914262512
Raffles Education Corp Ltd,7619813,19672,Singapore,Singapore,10005,Consumer Non-Cyclical,54.31171975202265,116.43291606813862,286.84293981469983,626.8831917666398,409.5485195254594,265.7551936411096,183.85287659402783,119.01372279825857,82.56525596557525,58.03152375766046,59.41134526304852,60.26724512939423,61.231878443237406
HG Metal Manufacturing Ltd,7648139,19735,Singapore,Singapore,10011,Industrial,18.72444822114113,34.47375414713119,63.21129355380234,111.22310383692421,94.43677443340285,71.7131700115647,54.112601158005724,35.936426785516616,24.49934232899246,17.87744459131477,17.256391812114728,17.687222326492854,17.75509415017112
GKE Corp Ltd,7667791,19774,Singapore,Singapore,10011,Industrial,37.61257171692615,81.53043276134231,170.58444486435607,307.1782983415056,247.97416390674195,181.58588806208792,135.547538774345,87.21025398689676,60.255649682954186,43.38541277020563,41.52386530756392,41.67695407766159,41.14960270770878
Moya Holdings Asia Ltd,7678807,19782,Singapore,Singapore,10011,Industrial,5.890794965618026,9.149096167361327,14.844046511875208,22.542421544958188,16.89508347663652,11.374878040634451,7.743452523656084,4.530104677139622,2.849446483580645,1.856255951133841,1.5971343658058665,1.473084081890052,1.3579143442983004
Sen Yue Holdings Ltd,7701864,19852,Singapore,Singapore,10008,Financial,27.746336770972366,45.86373666022408,78.11520603243414,126.91088547210178,151.22317164729014,175.76999404325645,190.20655339458017,139.4631515005017,100.16618087859717,75.07529608814662,66.98822327865521,64.31757654022839,60.19182029118994
Accrelist Ltd,7729280,19971,Singapore,Singapore,10013,Technology,116.43650196275566,228.83832114737586,423.13886230101997,696.738553644674,964.5820026694898,1272.9029619721196,1597.0423457930938,1064.4657543405197,703.0930232967017,467.37805848874456,387.55842281685443,341.3169805673557,303.69213936680353
Indofood Agri Resources Ltd,7776561,20111,Singapore,Singapore,10005,Consumer Non-Cyclical,19.264933991022513,44.28801292136363,106.77748955875883,249.82162236106078,179.85110493359088,132.72727227467308,99.27226395785662,69.36643395145185,50.21053160567757,36.590662887453604,39.19536649860496,42.38409209868968,46.13815599730589
Darco Water Technologies Ltd,7777025,20114,Singapore,Singapore,10011,Industrial,35.322133516990355,52.26109659676065,84.29449495912336,126.30195802828807,97.02303722295514,67.99806852964242,50.12045391113114,33.96383769622882,24.724280982855326,18.352290173751676,17.95658296389854,18.401078793328615,19.487526476535937
SingHaiyi Group Ltd,7782668,20142,Singapore,Singapore,10008,Financial,11.795586793074742,17.94197420139012,26.756701446487202,41.44913672484507,47.82235223831444,54.38771128679968,59.568244557486786,45.16835217464392,33.446095389026326,25.569846979933217,24.49549940121232,23.941738341500162,23.262245806236074
Thomson Medical Group Ltd,7782792,20143,Singapore,Singapore,10005,Consumer Non-Cyclical,1.1296336949410064,1.966499483883751,2.6342023208798193,3.01252723325231,1.1820273593111432,0.5192816604306184,0.21206553983101928,0.0900168983160121,0.03448579529870198,0.014520345379568013,0.008392986845618023,0.005006621750873035,0.0030297246537705656
Metech International Ltd,7790428,20173,Singapore,Singapore,10013,Technology,79.38890853829714,109.67586734963261,270.8277149792407,393.1332691329357,740.2968118729597,929.9173638090089,1342.896553394194,859.057160552596,638.8882488693737,408.5128214880422,361.2946946836108,290.9993299834228,265.186447107239
Cortina Holdings,7792400,20180,Singapore,Singapore,10004,Consumer Cyclical,4.007605866626918,7.297530132135669,13.043863347617568,22.394948613386955,18.66253951363399,15.256672877481915,12.49393542499986,8.946798900663072,6.737148224277338,5.2147325285929425,5.226961834908421,5.380722660743752,5.4444159229188145
OKP Holdings Ltd,7801677,20196,Singapore,Singapore,10011,Industrial,1.746734153120003,3.332733598506805,6.828431845360084,13.644429198334759,13.468191276337533,11.419849908421526,9.13434056362989,6.141444138684995,4.179747236277028,3.0059293361218695,2.801988415645245,2.7496976618701163,2.758740384791627
Ascendas Real Estate Investment Trust,7890735,20376,Singapore,Singapore,10008,Financial,0.02454094030934389,0.014581425813319419,0.005157281143742171,0.009574448582660114,0.03655007057562924,0.04789921739272368,0.02753375490535067,0.014856804106645775,0.01637063192980026,0.019051429567324592,0.01581103128913115,0.011469564538066858,0.010648287226114796
Oceanus Group Ltd,7898146,20390,Singapore,Singapore,10005,Consumer Non-Cyclical,78.22123502033793,192.17296797667535,447.8924748322209,897.514590648141,560.464083137229,358.0608294437583,239.0106119457078,148.80859981291403,97.57071987155747,68.89341040657241,72.32684214257404,72.69076926249464,74.44668072896152
CH Offshore Ltd,7987747,20584,Singapore,Singapore,10005,Consumer Non-Cyclical,63.24203946252506,164.63962769903358,353.0154415602784,664.1838135796718,412.22935090883794,255.24900967673338,168.35627108725478,104.77020193661161,69.3506002880866,47.54714790067792,49.51351322893637,51.44517656719171,53.68639038100405
Heeton Holdings Ltd,7990395,20604,Singapore,Singapore,10008,Financial,12.45826323243975,15.88586305265572,24.84656960318036,35.28293722751517,39.15942585318867,40.51207179863368,42.427822078328965,30.806593835082307,22.52519610405064,16.671006955360685,15.65791776402938,14.805370089731579,14.181044528841829
Design Studio Group Ltd,7990403,20606,Singapore,Singapore,10005,Consumer Non-Cyclical,124.16145170475937,352.5257419372729,744.5386051622141,1386.1141698548552,884.3708437171513,564.88066080874,366.98717484397696,232.21338708173937,155.6304998761275,107.53702647046023,110.17005316478337,113.88877475980604,116.7197577572501
Winas Ltd,7991634,20615,Singapore,Singapore,10005,Consumer Non-Cyclical,8.755013649193184,11.529119942998992,36.96549481701916,30.030261409855402,18.112104436463348,6.776729585544727,4.429988468711631,2.625660661460108,2.101759800361424,1.3691689781959442,1.516030630986052,1.6193102244620017,2.2460796636577585
mDR Ltd,7998423,20649,Singapore,Singapore,10005,Consumer Non-Cyclical,134.0851874168246,424.96776930360994,897.2387471511065,1935.4836110326123,1279.6694506543736,822.5470251065352,557.7494304392126,338.9530906335627,215.12449171665932,146.51161503549926,154.17704895860388,165.22379975054156,170.08495275808627
ASL Marine Holdings Ltd,8008774,20672,Singapore,Singapore,10011,Industrial,416.8078744767675,692.1177691861604,1291.4996669863485,2258.3243936468893,1893.3311299895602,1441.7379666645948,1053.1202706267877,654.8439817501534,429.39104550830535,304.4693752878536,292.11419960519015,300.6172343188969,316.01319817459733
Perennial Real Estate Holdings Ltd,8030507,20713,Singapore,Singapore,10008,Financial,8.791441508061892,15.552423034538347,28.98107661793564,54.013305238871766,73.52786120355695,97.35428466198064,125.24417976912603,111.65682549140287,93.69204375286115,84.8519270680476,89.97916552737513,97.13836308011437,103.7452433335545
Silverlake Axis Ltd,8042130,20726,Singapore,Singapore,10013,Technology,0.2458753208578092,0.3516918626765175,0.4601606916765132,0.5720778671309418,0.7820190440280643,1.1330769721072018,1.6241124823407387,1.208777649473262,0.8845235520144044,0.615728276408505,0.5158402884812389,0.47695439580420623,0.43428464466055267
Ocean Sky International Ltd,8044663,20733,Singapore,Singapore,10011,Industrial,48.73088757858144,74.73590193048516,123.95801011074796,207.01691860627747,165.37471881149887,123.20785516839409,95.03875384566386,62.89744706113659,43.23857012831681,31.424839476843633,30.053403278959397,30.699555265516906,31.382963006733817
ComfortDelGro Corp Ltd,8064814,20758,Singapore,Singapore,10011,Industrial,0.16202396781116465,0.3155660212618674,0.5615861812433699,0.8472582002549333,0.723897814083399,0.5873502012643707,0.46934541727345236,0.3150838651767459,0.2237111408635648,0.169683813072737,0.172188673827631,0.17822932104983266,0.17617132984181724
ecoWise Holdings Ltd,8067282,20762,Singapore,Singapore,10011,Industrial,30.28349974208558,70.95934868120641,125.72885024540335,221.82921606460414,195.00910449044002,143.731065622293,108.88679400235921,72.35265288721354,48.71867321566719,35.18895630672845,33.93016991084543,34.69136862555865,34.98599575190178
Asiatic Group Holdings Ltd,8088358,20799,Singapore,Singapore,10014,Utilities,110.69034859762057,258.6350804515935,585.6861484383752,993.3332774514905,827.9002892797744,699.5753580705936,588.7728758304362,414.1458631495,301.6122368661394,231.66139440423407,242.19354034315845,255.40519946122487,260.64275482338365
Sunningdale Tech Ltd,8097990,20810,Singapore,Singapore,10011,Industrial,2.2806466728943535,3.720600610317517,6.492085752436977,10.86634134874762,9.140290169838918,7.009061792665825,5.331561517290838,3.534829441947061,2.439242905170281,1.8303842204372445,1.7563818920515533,1.8182931904892565,1.8471474762707223
Duty Free International Ltd,8110967,20819,Singapore,Singapore,10004,Consumer Cyclical,0.14014417081533162,0.3221350812972015,0.8088400118566988,1.9330280340495027,1.9861033057423376,1.8809547640860425,1.6149904008498488,1.2230599201765713,0.9046751059197953,0.6902398776883955,0.6752177159033926,0.7186434282309485,0.7408552473791127
BreadTalk Group Ltd,8118283,20831,Singapore,Singapore,10005,Consumer Non-Cyclical,53.56484362655695,128.9635213980584,272.343696659761,511.5431608747754,322.9054310693371,205.47994021366475,135.80178607848188,86.45938609657595,60.4103765788546,42.17293040687987,43.38695196005034,47.36380860739462,49.02578618934744
Micro-Mechanics Holdings Ltd,8131911,20850,Singapore,Singapore,10011,Industrial,0.00027255415312177177,0.00039285147964009126,0.0006234741771307311,0.0009518728202363999,0.000799539298150512,0.0006073195906473237,0.0004910640631294138,0.00034078513173209666,0.00023947562912705357,0.00017455238807384096,0.00015959852827197423,0.0001526824291357273,0.00014755761975748913
GYP Properties Ltd,8141279,20867,Singapore,Singapore,10008,Financial,28.617705083509186,39.3661820768858,56.416081841869804,78.09143328234815,81.97409314865479,84.35884276423361,84.92907555864694,60.21223023430954,42.22363844638672,30.718473722510563,28.088099762778022,28.128625010700844,27.79070057416391
Global Invacom Group Ltd,8158727,20885,Singapore,Singapore,10011,Industrial,15.476738061009627,35.588134527184685,88.94699601396279,241.09364386906964,282.7574696686521,280.6315485254422,244.3812814826687,166.60275991156516,115.36212269920783,78.12333618956772,68.71952484158464,64.87954051787571,60.927013241645795
Net Pacific Financial Holdings,8164750,20896,Singapore,Singapore,10008,Financial,7.015152230084849,9.429422946378585,14.518438896322587,19.445790768905642,21.258961676385802,20.745524463735777,21.226368932632347,14.740453814016494,10.159377095715257,7.394995979880083,6.778987122199376,6.369188545038435,6.139017676679481
Ying Li International Real Estate Ltd,8164754,20897,Singapore,Singapore,10004,Consumer Cyclical,93.99847785577066,147.36219807094264,260.6874055066649,435.7001956365343,346.4327048570983,264.39243178728145,205.08576177394158,142.70161431571907,103.73758274555935,81.05312296630933,82.10265378958026,82.93624581053187,83.82359884820042
YHI International Ltd,8164858,20899,Singapore,Singapore,10004,Consumer Cyclical,5.378541352268621,9.343668811609803,16.94980033812866,28.655139670785648,23.71981297745061,19.250973749400792,15.727168561531306,11.700639674573509,9.006384380160503,7.2195478392881425,7.474482143789345,7.93986164009818,8.509629851102844
GSH Corp Ltd,8227918,21001,Singapore,Singapore,10008,Financial,5.872498283295537,8.910710454436705,14.188174626106662,21.804232776534796,25.836224245702343,29.389823329590364,32.81408135119932,26.457174039186295,19.52097481538235,14.65047435799483,13.762614235851295,13.274251209171378,12.982538441754727
Straco Corp Ltd,8231290,21004,Singapore,Singapore,10004,Consumer Cyclical,0.03582015549934121,0.05035755781667455,0.09821283856714412,0.1892668771264746,0.17924573202782523,0.1499287952066459,0.12283625378439578,0.08969988523105994,0.0673706531878849,0.05225426452593477,0.053531271199052995,0.05680047882885462,0.06174636681933958
Sakae Holdings Ltd,8234670,21011,Singapore,Singapore,10004,Consumer Cyclical,278.65435668460816,482.3640741594939,790.6524298093645,1201.9372571487227,862.1242081069391,616.7034606850457,468.6261122416406,323.58246310325154,236.9821264030015,179.291020086704,179.5015723708045,183.8466744559638,184.10590373997235
Captii Ltd,8251391,21031,Singapore,Singapore,10003,Communications,10.682359201038144,17.958285275211473,29.93851163955453,45.68528412658342,41.040764285791475,36.90039140288308,34.33765874219913,27.400494026500578,22.826070290296034,19.789323519055976,20.61931428283909,21.92490507042194,23.431707821459053
Kingsmen Creatives Ltd,8260867,21052,Singapore,Singapore,10005,Consumer Non-Cyclical,5.27550431094108,11.028071620620706,23.278265039421594,44.56414387962487,27.966959600840593,18.480938578766796,12.862819858024963,8.26062895500412,5.646068096545986,4.03951110290807,4.161356356685642,4.285233268509196,4.435932805197703
A-Sonic Aerospace Ltd,8262070,21061,Singapore,Singapore,10005,Consumer Non-Cyclical,25.847557565829945,44.86736268339487,80.2954628815104,119.20427920114832,58.82975486566718,44.607102043227066,46.87937807225719,37.89865900696366,30.905002995117968,25.900479712457674,27.63627651671,30.647208268998043,35.461520194619794
Megachem Ltd,8293847,21108,Singapore,Singapore,10002,Basic Materials,16.957354882255803,35.262225740843625,62.617262476053085,109.36481881285754,49.85827377487692,34.64597234367681,24.938691539194128,17.78065219845246,12.228836072216808,9.116143554632787,10.136744633604819,10.778734446378463,11.455516670675557
Jackspeed Corp Ltd,8388426,21184,Singapore,Singapore,10004,Consumer Cyclical,35.50504356244777,64.64539719907607,120.10920370959342,213.6402286854865,180.02548563869183,146.7775521377391,119.32109194587888,86.1008491202746,65.63545846661638,52.59872357013933,54.44141159798855,57.46654166157173,61.43167508476799
Metal Component Engineering Ltd,8427947,21251,Singapore,Singapore,10011,Industrial,65.34516516701628,146.59761749000927,289.6191662488893,471.9297813925855,374.55283952678803,286.2158251665435,223.19074903219078,147.74251611625203,103.54456706388218,75.74710740650607,73.46634295085687,74.64716647185683,76.21443662563445
Hi-P International Ltd,8436902,21273,Singapore,Singapore,10011,Industrial,9.374255794492408,21.396700476852303,48.071146820600696,93.12300094412413,83.00255441884885,65.40854862953604,51.44219123189149,34.432874419449774,23.93729879223124,17.329217392562608,16.59394125015388,16.505566093006323,16.7140158076249
Excelpoint Technology Ltd,8444558,21292,Singapore,Singapore,10011,Industrial,33.52751007093349,50.679831343172,82.52094811224356,135.49505815005259,113.59975813061564,89.77541799965826,70.17215709068263,46.66122349135926,31.813309674467725,23.286173778470342,22.306653067682312,22.770064111663125,23.167009085745512
JEP Holdings Ltd,8494238,21316,Singapore,Singapore,10011,Industrial,2.748539698790527,4.467012739961208,8.134060730552553,14.05558222200635,11.628256715562706,8.41979219753436,5.865880642043236,3.532824035423191,2.2001838439006285,1.4480610364234863,1.2385723728135223,1.1120378596957992,0.9908330554126775
Matex International Ltd,8545844,21383,Singapore,Singapore,10002,Basic Materials,94.65602238283945,26.55091610818245,50.260626033038726,88.54508573026241,40.46109334681969,27.572878357289643,19.30270905274609,13.383786819557772,9.236170940593237,6.8920273262626415,7.608911274542671,7.957657726624242,8.268564050720226
AEI Corp Ltd,8567991,21405,Singapore,Singapore,10002,Basic Materials,9.168325909181785,27.283498391534582,56.41419872051686,109.50880490910555,54.156498292981006,38.60695304939253,28.340498829403558,21.234803564329574,14.871171560060926,10.896514107148224,12.221543378528228,12.65654146635695,13.713816412081039
Adventus Holdings Ltd,8688288,21537,Singapore,Singapore,10008,Financial,54.76879791904378,96.49979579764019,183.5024063345464,317.5789387295414,397.2395703826677,485.52655549824055,558.3188996262533,435.88065003057596,328.98376282705027,248.12945505272594,231.88820673777965,226.9588727204174,209.22845032105056
Zhongxin Fruit & Juice Ltd,8696908,21542,Singapore,Singapore,10005,Consumer Non-Cyclical,92.64565924492331,32.422320396051866,79.87118839166753,152.9793783087465,101.33743021702868,69.7497758552253,49.94072086426988,33.08744556048239,21.96573682543296,13.499038488940545,13.293418433649958,13.545140025374824,13.83801877927873
CITIC Envirotech Ltd,8759447,21603,Singapore,Singapore,10011,Industrial,19.868097158329814,38.25653868563381,79.486528778726,150.44754828446105,141.18032801032913,115.51890019753878,90.51673778824008,61.00055610931131,42.32648818757821,30.796731749418264,29.72238970256066,29.42638360914854,29.358814979114975
Eneco Energy Ltd,8780152,21629,Singapore,Singapore,10011,Industrial,210.4414456573339,376.35362402032683,517.6177309297574,686.2615365298439,440.0324882988616,280.1271335414277,192.95719950596174,122.89357871972085,83.81528713735892,60.1961324850955,56.88741658855104,58.02334488803598,58.38884546578808
SinoCloud Group Ltd,8819663,21663,Singapore,Singapore,10013,Technology,107.53330346593411,175.7324853514703,301.4311773742806,472.77406695730957,696.8061651109408,921.0084285179289,1159.241053830737,789.6601902824978,529.7879937933344,368.9179323525551,312.34135122082944,276.9727779662802,247.20367258829683
CapitaLand Commercial Trust,8846828,21699,Singapore,Singapore,10008,Financial,0.0028710629279641874,0.004098088860250154,0.0068078601279889656,0.011020575013276072,0.016447013477710055,0.02127171482923596,0.02394700305591309,0.020076085468198265,0.0173623164811225,0.014562936490259734,0.014460566596738675,0.013867293127555263,0.013579541119138856
LifeBrandz Ltd,8890076,21736,Singapore,Singapore,10004,Consumer Cyclical,142.77125010802257,279.3545737321757,487.35411806911213,850.4377553636701,654.7922566760266,534.6121782204726,415.41521951262246,299.065404201982,220.07568612777374,181.80802234852436,184.07985600071618,203.40010028791278,209.83379016833482
TeleChoice International Ltd,8916684,21779,Singapore,Singapore,10003,Communications,6.272667309052153,8.50667270512027,11.90291383371457,16.717317698928404,14.813810684253118,13.553603109110373,12.840971406827043,10.390391334818418,8.705848985379872,7.5411531239932,7.8800628101936585,8.386157614967443,8.736525479164197
Mirach Energy Ltd,8955952,21800,Singapore,Singapore,10005,Consumer Non-Cyclical,79.13635531516633,144.15212745528834,304.88027535046325,623.4459109666783,363.8889647389043,219.3611515700662,140.46459911898958,85.72705454952508,55.61468929461275,39.59986137624225,39.68932543020287,40.56928354659556,42.89185336368009
Thai Beverage PCL,8986677,21861,Singapore,Thailand,10005,Consumer Non-Cyclical,1.348722195933326,2.787729504716831,5.722151063748389,10.899975197395486,7.176837728151432,4.720914922973934,3.276946706776663,2.1483529450888934,1.450335916340131,1.0558634628237704,1.065443295362819,1.1093351687662083,1.093255347302459
Pan Asian Holdings Ltd,9059819,21951,Singapore,Singapore,10011,Industrial,61.87325156673196,123.06493948481156,288.0577385886921,566.0910225142544,494.6920178734844,400.7089556824724,314.3068899660992,214.4026738464312,158.08638895841364,120.47532917383367,125.13503637901427,135.4871880978563,144.18627318225694
Hosen Group Ltd,9065735,21962,Singapore,Singapore,10004,Consumer Cyclical,18.271726606165075,33.631605269817875,68.749630276571,117.16122815054688,92.82467464315432,72.8646003048057,59.0638649524879,42.38828810564164,31.207662361290726,23.80789665086168,24.248804953299953,25.698696005624416,26.17921628178233
Place Holdings Ltd/The,9086509,22001,Singapore,Singapore,10005,Consumer Non-Cyclical,4.804115587596657,9.000327841337876,17.697804785550392,33.72024106306396,22.107952142092508,14.484257481026589,9.892971786516457,6.315472768509697,4.270212623962823,3.12253766599449,3.3085510593342358,3.484175752986097,3.6015814831359676
Beng Kuang Marine Ltd,9161609,22076,Singapore,Singapore,10011,Industrial,205.67451709635301,398.8834979914268,718.6672293744165,1208.3276120566254,979.9895152853,735.7735689717409,569.525400733679,350.0459969268277,234.30552883708617,167.55916333136364,167.75839201248172,174.20321702223666,176.28480885742957
Advanced Holdings Ltd,9189769,22100,Singapore,Singapore,10011,Industrial,87.402401148288,145.17033999493535,276.9405748748479,476.95105326960834,396.5867506252884,298.2245178284553,225.78617989694268,154.322389279225,107.46852345596804,79.69828666448943,80.3014419814756,81.73182518535897,84.90037348001263
Citicode Ltd,9216683,22124,Singapore,Singapore,10011,Industrial,13.885464543382437,96.64187174677043,544.9970766018014,1778.707903569462,2088.9090348300233,1928.045931323197,1675.4342206328852,1271.476374984953,953.2747486679644,811.7795880294623,746.2329905045789,720.0100289167892,686.5071678361638
Delfi Ltd,9251651,22188,Singapore,Singapore,10005,Consumer Non-Cyclical,5.781183525706064,12.17705114982994,25.550465623794654,49.68116020447133,31.118219079805606,20.38139216895412,13.899200310447734,9.041140966573222,6.108859472673542,4.279844995698045,4.39577594915132,4.574300626684088,4.7352581886087455
OKH Global Ltd,9282644,22248,Singapore,Singapore,10008,Financial,68.77184946867179,120.92032437464843,231.19980512307592,469.6421857799352,689.8285977617011,999.7192420780591,1507.7544948964255,1554.7470607990551,1444.0667873789491,1399.154080389289,1753.772647942451,2338.1189505534358,3193.090965004597
China Haida Ltd,9283950,22251,Singapore,Singapore,10002,Basic Materials,67.12222961229774,164.88651395661734,261.27900738286957,410.65898587238496,191.87375065304443,130.55602302212571,93.57605079789704,66.95245643291754,46.698596372406186,37.226491670869805,42.874669616210745,47.59062516947945,51.089922315580736
Envictus International Holdings Ltd,9286432,22264,Singapore,Singapore,10005,Consumer Non-Cyclical,74.67903061065165,174.17366716843182,380.1517749265199,763.0028399671667,472.9806057197025,301.6227066767889,200.18199600732663,124.32033906930225,82.54938842526074,57.55888777448103,58.874698321316885,61.17314206096676,65.22195761605103
Suntec Real Estate Investment Trust,9295695,22285,Singapore,Singapore,10008,Financial,0.04175076673675496,0.0643266344247776,0.10630162518843117,0.16498653533767974,0.20334870421300125,0.2347178913712147,0.2651875654066357,0.20994482002115578,0.16037795942946131,0.12390881242431716,0.11619869765597296,0.11432719797647521,0.11324401582477338
Fragrance Group Ltd,9355097,22414,Singapore,Singapore,10008,Financial,5.911721057151378,11.32310396386293,20.54673331258726,34.005123084260774,38.43155169689909,39.98163104777669,41.60573084485014,31.56335850166645,24.760043264264397,19.945703641685004,19.459656511638922,18.793039132600594,17.532385757599922
Wilton Resources Corp Ltd,9355101,22415,Singapore,Singapore,10002,Basic Materials,109.75505446265717,307.3474777501641,657.333917671608,1268.3280749678058,615.5960839035711,437.9837611059556,322.50377358207294,241.39866814266736,168.50470645690677,130.04472667030146,151.23824652728442,167.30016384486927,184.00713766160547
Acesian Partners Ltd,9355105,22416,Singapore,Singapore,10011,Industrial,39.766874288409696,27.561900878596656,51.51730304375855,88.63124005578118,75.95810850828656,58.33440316242046,44.44080800458928,29.30672238227645,20.3244237784552,14.864809735080009,14.342762811082803,14.63872339502091,14.933108404039
LionGold Corp Ltd,9356911,22423,Singapore,Singapore,10002,Basic Materials,107.35282782284585,420.1530793416447,791.7904768216921,1543.9032112691193,823.3942787657938,659.713626609262,598.1092859441595,519.1951989686564,425.7801048354916,377.0896328506702,481.12453528881804,554.5405496053429,581.9614113855789
SIIC Environment Holdings Ltd,9405316,22478,Singapore,Singapore,10011,Industrial,35.40484914633619,61.07054690480096,113.45106839433242,199.72431479076312,170.83170024568787,130.98085441885385,100.14432353481803,66.4402962366166,45.91099499126862,33.40532698794181,32.459511823830994,33.28035699479575,34.167004141079104
Nico Steel Holdings Ltd,9565886,22587,Singapore,Singapore,10011,Industrial,45.83454020682223,90.40012363080118,168.04670810863797,273.74871232852473,225.58655860772433,161.20183116593003,116.3350710748309,71.78761849663802,47.830447536111684,32.892435845933086,32.98539121256227,33.67945599158223,34.39686391596016
AusGroup Ltd,9640579,22641,Singapore,Singapore,10011,Industrial,26.938348238171326,50.89819044696144,110.45912516327763,215.6837580804633,190.76545662592392,148.80941332920182,112.58452712265112,74.62910731542551,52.66632018557965,39.10443166210793,38.210877976119086,39.19190027594127,39.20955561527724
Ban Leong Technologies Ltd,9806048,22721,Singapore,Singapore,10004,Consumer Cyclical,13.664724888987836,23.852968425229587,41.499626970022696,68.43264513330882,53.83442897098207,40.38573073874107,30.31454925098294,20.473302939586397,14.15758679464326,9.98956255000579,8.931460036284836,8.324586664551537,7.468997544664741
Union Steel Holdings Ltd,9858756,22834,Singapore,Singapore,10002,Basic Materials,40.54593134525771,105.85843155261499,196.8102923208848,322.4785657624655,141.14115907499377,98.28090057322876,71.08274331689857,49.44863771684225,32.94740328249328,23.39592137963382,26.062106337885844,26.745574405419966,28.02455998898838
Mapletree Logistics Trust,9866174,22843,Singapore,Singapore,10008,Financial,0.021023555619937913,0.023511738623125087,0.02881604813152473,0.035111992855493795,0.03319838849531958,0.02987997662336964,0.02634003083830414,0.01652657113515305,0.00995128375873208,0.006177752691960661,0.004750279875562084,0.0037513334037937757,0.0028808693512010434
AA Group Holdings Ltd,9866294,22846,Singapore,Singapore,10011,Industrial,46.87192446966245,81.53599746962297,140.0686405234739,229.02123234712448,180.60387989598556,134.36077867292911,98.15343238434167,62.88775545316731,42.842965337373826,31.133239264904404,29.73365710817922,30.825916099882708,31.166759549813165
Starhill Global REIT,9871032,22857,Singapore,Singapore,10008,Financial,0.003429561213040962,0.004758795938223742,0.006743308310025951,0.009823484900156578,0.01111211786965554,0.012325564227533458,0.013667459329312131,0.010568743046743127,0.007965300240004239,0.006395144499941209,0.00612323984530227,0.005586579366189895,0.005222269473622036
Asia Enterprises Holding Ltd,9907263,22871,Singapore,Singapore,10004,Consumer Cyclical,0.17339074708189128,0.3678180947970695,0.7913233298665381,1.5167173002071848,1.455490357728979,1.282482125837597,1.084419591234247,0.7919132591852862,0.6465113382568617,0.5151258503979769,0.5197750043109015,0.5603789988827053,0.6154357816395042
BH Global Corp Ltd,9937844,22908,Singapore,Singapore,10011,Industrial,85.49567535571727,176.62384466968928,348.0430941156006,618.9112814589604,524.7878752987573,390.96614305499253,294.115268680468,190.0559154824561,130.43175079283313,91.18116147910168,87.00049784967074,88.76924564932668,90.80297684248282
Ntegrator International Ltd,10026870,23021,Singapore,Singapore,10003,Communications,43.65354065798108,76.61817979873346,135.5931071840145,219.6415898706649,201.49515009076947,180.9515411723715,166.47705953222825,131.91877355465914,108.84955247557096,91.07563997986297,96.76134311455215,104.91437580173367,110.82023884435162
ISDN Holdings Ltd,10054974,23055,Singapore,Singapore,10011,Industrial,5.664036455271366,9.921121578891128,18.19931090661969,31.47693496334235,26.84976617390457,20.73807998851492,16.00380082749788,10.660315773882436,7.406070000098686,5.460671607585516,5.310035268388153,5.3794021025179815,5.468331651199545
Sinjia Land Ltd,10057839,23063,Singapore,Singapore,10004,Consumer Cyclical,82.95914903757829,20.207086311817957,44.8581283916182,91.0643067811589,81.29981026832071,70.58993734673831,58.5056414765897,41.10623142535795,29.443249147533553,21.88600727506723,21.85138562075972,22.18550448623937,22.468093001132925
ESR-REIT,10085861,23100,Singapore,Singapore,10008,Financial,16.70549346402809,30.788402754533045,56.07555185894449,95.2900325409069,123.47655823647169,156.80808565376594,186.828257223249,157.84739555520267,116.83325690239825,91.75139441145195,93.58974137783878,100.66366106252742,102.55437052244122
Keppel REIT,10154770,23237,Singapore,Singapore,10008,Financial,0.01313056363441995,0.01902771813309354,0.030104717405089146,0.04544241370497797,0.05493000067659945,0.0641457601823352,0.07093115106077494,0.05460311075759789,0.04122488607226286,0.0325947184134313,0.03110451089016729,0.03074231895437747,0.03051486558780806
Imperium Crown Ltd,10158288,23242,Singapore,Singapore,10008,Financial,45.24646084856728,70.94164858705183,120.63670648768827,200.33582632523795,230.91516969261306,252.27376290499674,267.55286332955967,198.92514293992008,147.64130392450855,113.43233370838573,106.48499576590986,105.5741937062149,102.14611082904234
MYP Ltd,10164990,23253,Singapore,Singapore,10008,Financial,52.7754017444179,80.7603735785253,127.05525140900036,202.18532324953375,238.6102589493996,271.5967148744959,297.25220842069996,229.88047160059622,176.75864313076036,137.38075937684766,131.32696482135208,131.98356912481728,132.3804664340671
